Data Riferimento;Macrozona;Sbil aggregato zonale [MWh];Segno aggregato zonale;Scambi [MWh];Estero [MWh];Prezzo base;Componente incentivante;Prezzo di sbilanciamento
01/04/2025 08:00;NORD;-324,11;-;-246,051;1.097,63;208,084;0;208,084
01/04/2025 08:15;SUD;-94,144;-;180,409;-5,63;252,186;0;252,186
01/04/2025 08:15;NORD;-225,738;-;-180,409;1.072,98;222,374;0;222,374
01/04/2025 08:30;NORD;-93,849;-;-219,95;1.325,73;244,158;0;244,158
01/04/2025 08:30;SUD;30,268;+;219,95;-3,307;72,875;0;72,875
01/04/2025 08:45;NORD;-68,358;-;-202,264;1.380,77;244,153;0;244,153
01/04/2025 08:45;SUD;37,848;+;202,264;10,882;56,195;0;56,195
01/04/2025 09:00;SUD;-30,912;-;155,311;93,583;239,379;0;239,379
01/04/2025 09:00;NORD;-60,431;-;-155,311;1.642,32;223,869;0;223,869
01/04/2025 09:15;SUD;45,47;+;13,198;112,544;89,169;0;89,169
01/04/2025 09:15;NORD;-37,659;-;-13,198;1.515,37;220,617;0;220,617
01/04/2025 09:30;NORD;10,626;+;63,087;1.496,94;77,596;0;77,596
01/04/2025 09:30;SUD;142,224;+;-63,087;99,158;89,145;0;89,145
01/04/2025 09:45;NORD;114,741;+;128,716;1.496,83;79,371;0;79,371
01/04/2025 09:45;SUD;253,834;+;-128,716;104,014;91,233;0;91,233
01/04/2025 10:00;SUD;116,69;+;-112,008;118,703;88,533;0;88,533
01/04/2025 10:00;NORD;119,824;+;112,008;1.633,70;81,336;0;81,336
01/04/2025 10:15;SUD;83,265;+;-29,34;115,837;75,201;0;75,201
01/04/2025 10:15;NORD;34,529;+;29,34;1.692,20;82,365;0;82,365
01/04/2025 10:30;NORD;59,177;+;46,381;1.583,59;88,53;0;88,53
01/04/2025 10:30;SUD;71,791;+;-46,381;115,857;55,699;0;55,699
01/04/2025 10:45;NORD;96,741;+;62,068;1.529,48;64,812;0;64,812
01/04/2025 10:45;SUD;113,583;+;-62,068;118,336;25,356;0;25,356
01/04/2025 11:00;SUD;26,598;+;20,487;128,035;52,004;0;52,004
01/04/2025 11:00;NORD;80,4;+;-20,487;1.594,35;93,905;0;93,905
01/04/2025 11:15;NORD;61,487;+;-31,664;1.635,56;93,546;0;93,546
01/04/2025 11:15;SUD;-47,835;-;31,664;134,532;364,213;0;364,213
01/04/2025 11:30;NORD;-10,772;-;-135,585;1.733,68;222,766;0;222,766
01/04/2025 11:30;SUD;-130,148;-;135,585;136,694;215,068;0;215,068
01/04/2025 11:45;NORD;13,634;+;-103,88;1.572,74;49,862;0;49,862
01/04/2025 11:45;SUD;-62,01;-;103,88;135,885;200,041;0;200,041
01/04/2025 12:00;NORD;14,327;+;-325,544;1.971,80;84,891;0;84,891
01/04/2025 12:00;SUD;-133,14;-;325,544;130,283;178,831;0;178,831
01/04/2025 12:15;NORD;1,803;+;-402,803;2.022,22;90,673;0;90,673
01/04/2025 12:15;SUD;-274,75;-;402,803;128,744;168,078;0;168,078
01/04/2025 12:30;SUD;-212,444;-;358,48;131,572;158,274;0;158,274
01/04/2025 12:30;NORD;-39,132;-;-358,48;1.992,33;199,954;0;199,954
01/04/2025 12:45;SUD;-55,237;-;229,315;133,552;155,4;0;155,4
01/04/2025 12:45;NORD;-60,271;-;-229,315;1.916,90;202,997;0;202,997
01/04/2025 13:00;NORD;-58,125;-;-146,809;1.906,29;225,266;0;225,266
01/04/2025 13:00;SUD;-104,912;-;146,809;136,348;156,8;0;156,8
01/04/2025 13:15;NORD;-58,686;-;-97,847;1.924,05;198,467;0;198,467
01/04/2025 13:15;SUD;-78,773;-;97,847;137,427;163,734;0;163,734
01/04/2025 13:30;SUD;-93,212;-;77,051;133,132;170,387;0;170,387
01/04/2025 13:30;NORD;-99,47;-;-77,051;1.943,58;172,111;0;172,111
01/04/2025 13:45;SUD;-88,749;-;121,682;126,38;176,239;0;176,239
01/04/2025 13:45;NORD;-218,204;-;-121,682;1.999,85;169,758;0;169,758
01/04/2025 14:00;NORD;-39,512;-;-99,787;1.954,10;304,252;0;304,252
01/04/2025 14:00;SUD;-78,486;-;99,787;120,7;171,492;0;171,492
01/04/2025 14:15;NORD;-103,751;-;-109,479;2.000,94;231,371;0;231,371
01/04/2025 14:15;SUD;-127,503;-;109,479;118,929;170,239;0;170,239
01/04/2025 14:30;SUD;-197,784;-;104,219;116,68;172,564;0;172,564
01/04/2025 14:30;NORD;-161,188;-;-104,219;1.979,14;190,917;0;190,917
01/04/2025 14:45;SUD;-137,425;-;78,181;116,67;171,181;0;171,181
01/04/2025 14:45;NORD;-170,662;-;-78,181;1.860,06;190,022;0;190,022
01/04/2025 15:00;NORD;-5,695;-;-63,265;1.894,99;185,295;0;185,295
01/04/2025 15:00;SUD;-120,226;-;63,265;104,564;163,176;0;163,176
01/04/2025 15:15;NORD;22,885;+;-47,446;1.926,83;83,49;0;83,49
01/04/2025 15:15;SUD;-103,892;-;47,446;99,51;155;0;155
01/04/2025 15:30;SUD;-121,104;-;38,451;98,999;155;0;155
01/04/2025 15:30;NORD;7,261;+;-38,451;1.897,94;85,656;0;85,656
01/04/2025 15:45;SUD;-125,883;-;24,871;101,533;155;0;155
01/04/2025 15:45;NORD;20,995;+;-24,871;1.864,41;83,365;0;83,365
01/04/2025 16:00;NORD;19,699;+;83,603;1.870,52;30,621;0;30,621
01/04/2025 16:00;SUD;-82,711;-;-83,603;106,502;148,646;0;148,646
01/04/2025 16:15;NORD;26,939;+;118,481;1.842,53;73,559;0;73,559
01/04/2025 16:15;SUD;-1,001;-;-118,481;104,908;148,801;0;148,801
01/04/2025 16:30;SUD;22,357;+;-113,793;104,308;27,543;0;27,543
01/04/2025 16:30;NORD;4,104;+;113,793;1.772,48;73,144;0;73,144
01/04/2025 16:45;SUD;61,786;+;-130,801;91,611;32,223;0;32,223
01/04/2025 16:45;NORD;-22,087;-;130,801;1.680,64;170,402;0;170,402
01/04/2025 17:00;NORD;22,249;+;131,216;1.684,27;61,774;0;61,774
01/04/2025 17:00;SUD;257,038;+;-131,216;4,39;38,485;0;38,485
01/04/2025 17:15;NORD;-54,905;-;-28,128;1.912,23;256,834;0;256,834
01/04/2025 17:15;SUD;239,155;+;28,128;-41,812;58,671;0;58,671
01/04/2025 17:30;SUD;158,959;+;16,689;-36,778;79,504;0;79,504
01/04/2025 17:30;NORD;-0,52;-;-16,689;1.745,54;241,729;0;241,729
01/04/2025 17:45;SUD;169,161;+;78,746;-35,936;96,061;0;96,061
01/04/2025 17:45;NORD;-117,353;-;-78,746;1.747,47;285,757;0;285,757
01/04/2025 18:00;NORD;-137,677;-;-7,561;1.434,27;297,084;0;297,084
01/04/2025 18:00;SUD;133,836;+;7,561;-102,461;63,839;0;63,839
01/04/2025 18:15;NORD;-51,91;-;-28,455;1.404,71;285,46;0;285,46
01/04/2025 18:15;SUD;107,701;+;28,455;-122,356;92,707;0;92,707
01/04/2025 18:30;SUD;85,779;+;80,675;-125,802;92,343;0;92,343
01/04/2025 18:30;NORD;-59,38;-;-80,675;1.348,64;247,562;0;247,562
01/04/2025 18:45;SUD;23,765;+;116,595;-125,061;95;0;95
01/04/2025 18:45;NORD;-151,551;-;-116,595;1.341,43;240,587;0;240,587
01/04/2025 19:00;NORD;70,265;+;-264,323;1.400,52;77,579;0;77,579
01/04/2025 19:00;SUD;116,459;+;264,323;-129,603;28,852;0;28,852
01/04/2025 19:15;SUD;13,221;+;366,808;-128,389;71,09;0;71,09
01/04/2025 19:15;NORD;118,808;+;-366,808;1.456,89;74,809;0;74,809
01/04/2025 19:30;NORD;73,751;+;-470,367;1.506,87;64,705;0;64,705
01/04/2025 19:30;SUD;-91,462;-;470,367;-127,11;516;0;516
01/04/2025 19:45;NORD;-32,836;-;-538,382;1.563,10;254,884;0;254,884
01/04/2025 19:45;SUD;-177,101;-;538,382;-126,639;516;0;516
01/04/2025 20:00;NORD;-115,837;-;-447,138;1.378,44;239,346;0;239,346
01/04/2025 20:00;SUD;-79,916;-;447,138;-109,386;168,554;0;168,554
01/04/2025 20:15;NORD;-94,738;-;-417,994;1.446,38;245,158;0;245,158
01/04/2025 20:15;SUD;-32,708;-;417,994;-103,25;158,449;0;158,449
01/04/2025 20:30;SUD;-22,81;-;415,58;-101,724;197,528;0;197,528
01/04/2025 20:30;NORD;-67,652;-;-415,58;1.441,60;260,34;0;260,34
01/04/2025 20:45;SUD;-18,069;-;358,347;-86,527;180,85;0;180,85
01/04/2025 20:45;NORD;-14,615;-;-358,347;1.418,92;215,419;0;215,419
01/04/2025 21:00;NORD;-161,692;-;-264,403;1.598,77;204,958;0;204,958
01/04/2025 21:00;SUD;25,113;+;264,403;23,744;149,655;-20,555;129,1
01/04/2025 21:15;NORD;-269,289;-;-253,92;1.689,37;274,673;0;274,673
01/04/2025 21:15;SUD;64,202;+;253,92;61,132;148,805;-19,705;129,1
01/04/2025 21:30;SUD;89,75;+;313,09;13,902;90;0;90
01/04/2025 21:30;NORD;-163,455;-;-313,09;1.721,10;125,599;3,501;129,1
01/04/2025 21:45;SUD;103,037;+;323,514;22,319;90;0;90
01/04/2025 21:45;NORD;-110,497;-;-323,514;1.714,18;116,759;12,341;129,1
01/04/2025 22:00;NORD;-110,631;-;-173,777;1.545,37;156,546;0;156,546
01/04/2025 22:00;SUD;39,831;+;173,777;58,712;0,01;0;0,01
01/04/2025 22:15;NORD;-195,865;-;-188,668;1.591,11;158,196;0;158,196
01/04/2025 22:15;SUD;107,419;+;188,668;5,936;148,803;-30,293;118,51
01/04/2025 22:30;SUD;110,338;+;179,395;-4,835;95;0;95
01/04/2025 22:30;NORD;-159,473;-;-179,395;1.601,65;196,331;0;196,331
01/04/2025 22:45;SUD;146,677;+;167,755;-9,725;94,91;0;94,91
01/04/2025 22:45;NORD;-126,743;-;-167,755;1.558,63;208,694;0;208,694
01/04/2025 23:00;NORD;-85,394;-;-150,435;1.533,35;135,414;0;135,414
01/04/2025 23:00;SUD;38,391;+;150,435;-4,636;95;0;95
01/04/2025 23:15;NORD;-106,248;-;-125,327;1.574,98;134,637;0;134,637
01/04/2025 23:15;SUD;29,116;+;125,327;0,023;90,328;0;90,328
01/04/2025 23:30;SUD;100,952;+;85,572;3,744;92,282;0;92,282
01/04/2025 23:30;NORD;-32,478;-;-85,572;1.565,53;134,35;0;134,35
01/04/2025 23:45;SUD;105,303;+;110,514;1,806;92,476;0;92,476
01/04/2025 23:45;NORD;4,491;+;-110,514;1.560,15;87,773;0;87,773
02/04/2025 00:00;NORD;7,05;+;-152,128;1.547,26;41,729;0;41,729
02/04/2025 00:00;SUD;-22,268;-;152,128;6,794;231,818;0;231,818
02/04/2025 00:15;NORD;-18,429;-;-191,808;1.492,67;163,637;0;163,637
02/04/2025 00:15;SUD;-52,847;-;191,808;12,125;231,938;0;231,938
02/04/2025 00:30;SUD;-35,846;-;192,272;14,553;229,416;0;229,416
02/04/2025 00:30;NORD;29,523;+;-192,272;1.490,50;92,971;0;92,971
02/04/2025 00:45;SUD;-17,907;-;165,52;16,958;197,606;0;197,606
02/04/2025 00:45;NORD;-12,942;-;-165,52;1.607,02;242,406;0;242,406
02/04/2025 01:00;NORD;-65,005;-;-117,463;1.531,79;226,646;0;226,646
02/04/2025 01:00;SUD;-20,521;-;117,463;19,239;199,162;0;199,162
02/04/2025 01:15;NORD;15,976;+;-77,356;1.454,50;91,7;0;91,7
02/04/2025 01:15;SUD;23,886;+;77,356;21,917;93,1;0;93,1
02/04/2025 01:30;SUD;50,676;+;49,202;23,752;71,247;0;71,247
02/04/2025 01:30;NORD;44,781;+;-49,202;1.424,29;91,646;0;91,646
02/04/2025 01:45;SUD;94,123;+;24,767;25,68;148,803;-42,573;106,23
02/04/2025 01:45;NORD;24,338;+;-24,767;1.504,30;85,552;0;85,552
02/04/2025 02:00;NORD;3,35;+;-34,252;1.541,74;85,351;0;85,351
02/04/2025 02:00;SUD;104,396;+;34,252;27,054;0;0;0
02/04/2025 02:15;NORD;25,965;+;-4,502;1.457,79;79,389;0;79,389
02/04/2025 02:15;SUD;139,281;+;4,502;28,532;0;0;0
02/04/2025 02:30;SUD;116,835;+;24,563;29,575;0;0;0
02/04/2025 02:30;NORD;-25,88;-;-24,563;1.528,31;254,285;0;254,285
02/04/2025 02:45;SUD;60,038;+;76,132;29,884;0;0;0
02/04/2025 02:45;NORD;-19,77;-;-76,132;1.564,94;246,842;0;246,842
02/04/2025 03:00;NORD;-35,008;-;-120,068;1.512,88;246,84;0;246,84
02/04/2025 03:00;SUD;7,844;+;120,068;29,45;0;0;0
02/04/2025 03:15;NORD;0,516;+;-146,991;1.514,75;79,888;0;79,888
02/04/2025 03:15;SUD;-4,947;-;146,991;30,425;196,068;0;196,068
02/04/2025 03:30;SUD;-26,019;-;152,519;30,375;184,816;0;184,816
02/04/2025 03:30;NORD;-29,13;-;-152,519;1.533,42;255,115;0;255,115
02/04/2025 03:45;SUD;-36,662;-;171,784;30,466;194,988;0;194,988
02/04/2025 03:45;NORD;-18,609;-;-171,784;1.509,42;246,457;0;246,457
02/04/2025 04:00;NORD;41,691;+;-196,405;1.491,37;18,017;0;18,017
02/04/2025 04:00;SUD;-84,301;-;196,405;29,834;205,685;0;205,685
02/04/2025 04:15;NORD;-22,5;-;-177,656;1.522,27;317,021;0;317,021
02/04/2025 04:15;SUD;-97,467;-;177,656;29,405;183,552;0;183,552
02/04/2025 04:30;SUD;-135,053;-;236,818;28,213;178,903;0;178,903
02/04/2025 04:30;NORD;-12,982;-;-236,818;1.492,00;227,198;0;227,198
02/04/2025 04:45;SUD;-140,354;-;274,401;25,94;192,457;0;192,457
02/04/2025 04:45;NORD;12,64;+;-274,401;1.495,50;123,871;-18,871;105
02/04/2025 05:00;NORD;-3,589;-;-297,811;1.461,70;214,478;0;214,478
02/04/2025 05:00;SUD;-84,894;-;297,811;23,625;189,206;0;189,206
02/04/2025 05:15;NORD;-29,284;-;-325,366;1.472,99;214,516;0;214,516
02/04/2025 05:15;SUD;-105,097;-;325,366;22,042;179,227;0;179,227
02/04/2025 05:30;SUD;-135,079;-;364,74;18,45;177,869;0;177,869
02/04/2025 05:30;NORD;-80,98;-;-364,74;1.468,44;189,715;0;189,715
02/04/2025 05:45;SUD;-176,529;-;391,892;17,583;171,924;0;171,924
02/04/2025 05:45;NORD;-44,298;-;-391,892;1.450,60;184,758;0;184,758
02/04/2025 06:00;NORD;6,771;+;-466,388;1.427,89;92,982;0;92,982
02/04/2025 06:00;SUD;-45,338;-;466,388;12,646;242,333;0;242,333
02/04/2025 06:15;SUD;-150,017;-;523,36;16,095;246,631;0;246,631
02/04/2025 06:15;NORD;8,008;+;-523,36;1.534,39;94,499;0;94,499
02/04/2025 06:30;NORD;-77,1;-;-559,958;1.548,16;242,318;0;242,318
02/04/2025 06:30;SUD;-162,313;-;559,958;24,799;221,591;0;221,591
02/04/2025 06:45;NORD;-140,374;-;-610,025;1.510,16;232,424;0;232,424
02/04/2025 06:45;SUD;-188,413;-;610,025;25,713;228,571;0;228,571
02/04/2025 07:00;NORD;-49,74;-;-764,617;1.578,08;218,399;0;218,399
02/04/2025 07:00;SUD;-1,951;-;764,617;22,673;216,237;0;216,237
02/04/2025 07:15;NORD;-15,303;-;-789,683;1.744,83;168,778;0;168,778
02/04/2025 07:15;SUD;1,571;+;789,683;21,345;92,92;0;92,92
02/04/2025 07:30;SUD;29,927;+;829,333;19,759;92;0;92
02/04/2025 07:30;NORD;26,957;+;-829,333;1.720,75;90,01;0;90,01
02/04/2025 07:45;SUD;57,725;+;799,785;31,97;84,784;0;84,784
02/04/2025 07:45;NORD;-63,063;-;-799,785;1.809,06;213,8;0;213,8
02/04/2025 08:00;NORD;-34,486;-;-698,262;2.007,41;191,259;0;191,259
02/04/2025 08:00;SUD;-115,179;-;698,262;95,676;217,132;0;217,132
02/04/2025 08:15;NORD;-91,101;-;-622,415;1.998,95;195,608;0;195,608
02/04/2025 08:15;SUD;-74,66;-;622,415;105,572;200,773;0;200,773
02/04/2025 08:30;SUD;-8,336;-;563,902;105,301;186,594;0;186,594
02/04/2025 08:30;NORD;-53,668;-;-563,902;1.948,54;213,959;0;213,959
02/04/2025 08:45;SUD;50,935;+;465,032;106,587;62,301;0;62,301
02/04/2025 08:45;NORD;-78,666;-;-465,032;1.916,12;203,717;0;203,717
02/04/2025 09:00;NORD;-199,909;-;-408,929;1.757,11;232,697;0;232,697
02/04/2025 09:00;SUD;-241,783;-;408,929;123,14;219,296;0;219,296
02/04/2025 09:15;NORD;-111,281;-;-270,498;1.585,55;225,075;0;225,075
02/04/2025 09:15;SUD;-141,477;-;270,498;125,377;240,744;0;240,744
02/04/2025 09:30;SUD;-13,567;-;115,608;117,48;245,985;0;245,985
02/04/2025 09:30;NORD;16,126;+;-115,608;1.636,45;79,586;0;79,586
02/04/2025 09:45;SUD;125,458;+;-33,993;113,839;73,367;0;73,367
02/04/2025 09:45;NORD;36,564;+;33,993;1.626,01;85,341;0;85,341
02/04/2025 10:00;NORD;26,193;+;190,811;1.687,81;87,488;0;87,488
02/04/2025 10:00;SUD;28,921;+;-190,811;127,434;92,466;0;92,466
02/04/2025 10:15;NORD;24,276;+;270,025;1.654,80;80,441;0;80,441
02/04/2025 10:15;SUD;21,862;+;-270,025;130,268;87,685;0;87,685
02/04/2025 10:30;SUD;37,087;+;-193,419;127,495;101,109;0;101,109
02/04/2025 10:30;NORD;23,578;+;193,419;1.687,69;85,235;0;85,235
02/04/2025 10:45;SUD;33,035;+;-210,25;129,638;100,951;0;100,951
02/04/2025 10:45;NORD;66,959;+;210,25;1.713,06;89,415;0;89,415
02/04/2025 11:00;NORD;115,171;+;328,235;1.647,62;91,021;0;91,021
02/04/2025 11:00;SUD;-8,995;-;-328,235;132,418;189,1;0;189,1
02/04/2025 11:15;NORD;136,589;+;338,527;1.571,56;93,099;0;93,099
02/04/2025 11:15;SUD;-38,444;-;-338,527;135,08;145,845;0;145,845
02/04/2025 11:30;SUD;9,09;+;-266,6;136,463;78,09;0;78,09
02/04/2025 11:30;NORD;203,67;+;266,6;1.594,08;93,096;0;93,096
02/04/2025 11:45;SUD;-14,055;-;-224,039;134,559;192,861;0;192,861
02/04/2025 11:45;NORD;252,648;+;224,039;1.746,34;83,096;0;83,096
02/04/2025 12:00;NORD;174,006;+;142,954;1.939,45;65,964;0;65,964
02/04/2025 12:00;SUD;-86,539;-;-142,954;133,656;197,966;0;197,966
02/04/2025 12:15;NORD;148,006;+;111,56;1.909,10;33,264;0;33,264
02/04/2025 12:15;SUD;-155,107;-;-111,56;135,003;155,278;0;155,278
02/04/2025 12:30;SUD;-73,845;-;-111,538;139,872;155,122;0;155,122
02/04/2025 12:30;NORD;289,229;+;111,538;1.887,94;44,279;0;44,279
02/04/2025 12:45;SUD;-157,831;-;-99,919;137,999;157,3;0;157,3
02/04/2025 12:45;NORD;236,026;+;99,919;1.933,56;44,95;0;44,95
02/04/2025 13:00;NORD;193,372;+;122,974;1.979,80;65,509;0;65,509
02/04/2025 13:00;SUD;-125,502;-;-122,974;133,891;175,431;0;175,431
02/04/2025 13:15;NORD;209,61;+;116,168;1.968,19;78,389;0;78,389
02/04/2025 13:15;SUD;-179,325;-;-116,168;133,704;175,177;0;175,177
02/04/2025 13:30;SUD;-115,295;-;-179,361;138,179;157,3;0;157,3
02/04/2025 13:30;NORD;236,511;+;179,361;1.958,43;65,256;0;65,256
02/04/2025 13:45;SUD;-54,143;-;-200,415;136,052;157,3;0;157,3
02/04/2025 13:45;NORD;284,235;+;200,415;1.853,83;59,575;0;59,575
02/04/2025 14:00;SUD;-19,228;-;-221,192;131,342;168,625;0;168,625
02/04/2025 14:00;NORD;126,796;+;221,192;1.976,21;48,892;0;48,892
02/04/2025 14:15;SUD;0,79;+;-211,984;135,772;33,794;0;33,794
02/04/2025 14:15;NORD;128,818;+;211,984;1.997,79;54,6;0;54,6
02/04/2025 14:30;NORD;223,653;+;181,944;1.893,26;80,33;0;80,33
02/04/2025 14:30;SUD;-44,383;-;-181,944;136,176;174,696;0;174,696
02/04/2025 14:45;SUD;30,997;+;-183,872;134,812;62,874;0;62,874
02/04/2025 14:45;NORD;221,637;+;183,872;1.863,29;72,138;0;72,138
02/04/2025 15:00;NORD;243,33;+;143,46;2.023,85;31,023;0;31,023
02/04/2025 15:00;SUD;178,23;+;-143,46;129,915;51,103;0;51,103
02/04/2025 15:15;NORD;250,063;+;128,934;2.082,59;28,932;0;28,932
02/04/2025 15:15;SUD;115,559;+;-128,934;128,302;63,918;0;63,918
02/04/2025 15:30;SUD;86,02;+;-110,208;125,81;59,303;0;59,303
02/04/2025 15:30;NORD;246,185;+;110,208;2.029,08;35,264;0;35,264
02/04/2025 15:45;SUD;86,309;+;-109,08;121,507;52,39;0;52,39
02/04/2025 15:45;NORD;215,066;+;109,08;2.066,32;40,396;0;40,396
02/04/2025 16:00;NORD;206,435;+;48,952;2.019,03;54,897;0;54,897
02/04/2025 16:00;SUD;121,441;+;-48,952;117,481;54,329;0;54,329
02/04/2025 16:15;NORD;70,037;+;30,72;2.062,08;61,448;0;61,448
02/04/2025 16:15;SUD;149,428;+;-30,72;115,507;66,354;0;66,354
02/04/2025 16:30;SUD;117,204;+;62,508;114,98;66,488;0;66,488
02/04/2025 16:30;NORD;51,796;+;-62,508;1.965,29;92,883;0;92,883
02/04/2025 16:45;SUD;72,332;+;75,969;103,337;75,706;0;75,706
02/04/2025 16:45;NORD;132,127;+;-75,969;1.821,44;89,458;0;89,458
02/04/2025 17:00;NORD;117,374;+;-45,916;1.560,70;64,779;0;64,779
02/04/2025 17:00;SUD;241,651;+;45,916;67,887;73,161;0;73,161
02/04/2025 17:15;NORD;127,534;+;-118,873;1.780,29;43,763;0;43,763
02/04/2025 17:15;SUD;223,221;+;118,873;59,104;67,17;0;67,17
02/04/2025 17:30;SUD;109,102;+;175,401;56,463;99,647;0;99,647
02/04/2025 17:30;NORD;54,194;+;-175,401;1.748,51;30,054;0;30,054
02/04/2025 17:45;SUD;-13,829;-;215,744;42,886;204,1;0;204,1
02/04/2025 17:45;NORD;44,572;+;-215,744;1.694,51;6,915;0;6,915
02/04/2025 18:00;NORD;143,598;+;-314,507;1.723,40;40,794;0;40,794
