Data Riferimento;Macrozona;Sbil aggregato zonale [MWh];Segno aggregato zonale;Scambi [MWh];Estero [MWh];Prezzo base;Componente incentivante;Prezzo di sbilanciamento
01/05/2025 10:15;NORD;440,722;+;514,074;-355,689;0,002;0;0,002
01/05/2025 10:15;SUD;588,087;+;-514,074;-2,728;8,238;-7,238;1
01/05/2025 10:30;SUD;572,13;+;-421,971;-2,532;8,105;-7,105;1
01/05/2025 10:30;NORD;429,474;+;421,971;-356,459;4,057;-3,057;1
01/05/2025 10:45;SUD;609,807;+;-428,472;-2,577;8,217;-7,217;1
01/05/2025 10:45;NORD;534,224;+;428,472;-245,331;2,697;-1,697;1
01/05/2025 11:00;SUD;463,562;+;-377,838;-1,333;12,843;-11,843;1
01/05/2025 11:00;NORD;292,475;+;377,838;-153,21;17,638;-16,638;1
01/05/2025 11:15;SUD;483,147;+;-383,831;-1,504;12,87;-11,87;1
01/05/2025 11:15;NORD;288,263;+;383,831;-195,01;21,741;-20,741;1
01/05/2025 11:30;NORD;352,457;+;345,954;-99,796;18,696;-17,696;1
01/05/2025 11:30;SUD;545,759;+;-345,954;-0,998;8,614;-7,614;1
01/05/2025 11:45;NORD;374,115;+;253,545;-29,02;6,898;-5,898;1
01/05/2025 11:45;SUD;553,852;+;-253,545;-0,895;6,753;-5,753;1
01/05/2025 12:00;SUD;578,889;+;-190,558;-0,632;6,456;-5,456;1
01/05/2025 12:00;NORD;368,772;+;190,558;-115,087;14,536;-13,536;1
01/05/2025 12:15;SUD;612,003;+;-152,253;0,662;6,08;-5,08;1
01/05/2025 12:15;NORD;417,267;+;152,253;-28,382;13,739;-12,739;1
01/05/2025 12:30;NORD;404,344;+;72,962;25,553;0,553;0;0,553
01/05/2025 12:30;SUD;519,018;+;-72,962;1,096;4,574;-3,574;1
01/05/2025 12:45;NORD;425,185;+;45,016;17,478;0,115;0;0,115
01/05/2025 12:45;SUD;478,728;+;-45,016;-0,205;4,611;-3,611;1
01/05/2025 13:00;SUD;409,642;+;-71,521;-0,138;4,875;-4,865;0,01
01/05/2025 13:00;NORD;473,988;+;71,521;6,868;0,289;-0,279;0,01
01/05/2025 13:15;SUD;413,78;+;-78,774;-0,831;5,922;-5,912;0,01
01/05/2025 13:15;NORD;504,013;+;78,774;-3,712;13,968;-13,958;0,01
01/05/2025 13:30;NORD;523,169;+;71,579;5,405;21,104;-21,094;0,01
01/05/2025 13:30;SUD;442,469;+;-71,579;-0,258;6,593;-6,583;0,01
01/05/2025 13:45;NORD;523,381;+;51,902;10,292;18,256;-18,246;0,01
01/05/2025 13:45;SUD;447,812;+;-51,902;0,275;6,303;-6,293;0,01
01/05/2025 14:00;SUD;432,344;+;-59,205;0,425;7,46;-7,46;0
01/05/2025 14:00;NORD;586,341;+;59,205;-14,93;8,509;-8,509;0
01/05/2025 14:15;SUD;423,113;+;-56,004;-0,258;6,379;-6,379;0
01/05/2025 14:15;NORD;575,028;+;56,004;32,335;0,185;-0,185;0
01/05/2025 14:30;NORD;549,921;+;60,435;24,826;0,155;-0,155;0
01/05/2025 14:30;SUD;430,714;+;-60,435;0,036;6,401;-6,401;0
01/05/2025 14:45;NORD;570,805;+;103,237;-40,329;0,195;-0,195;0
01/05/2025 14:45;SUD;434,799;+;-103,237;-0,459;8,33;-8,33;0
01/05/2025 15:00;SUD;425,599;+;-70,358;-5,866;7,09;-7,08;0,01
01/05/2025 15:00;NORD;605,115;+;70,358;-39,714;2,08;-2,07;0,01
01/05/2025 15:15;SUD;391,183;+;-44,65;-6,812;6,874;-6,864;0,01
01/05/2025 15:15;NORD;553,065;+;44,65;-14,732;0,403;-0,393;0,01
01/05/2025 15:30;NORD;503,035;+;39,718;-59,19;0,441;-0,431;0,01
01/05/2025 15:30;SUD;389,887;+;-39,718;-4,876;6,988;-6,978;0,01
01/05/2025 15:45;NORD;456,085;+;50,597;-49,628;0,413;-0,403;0,01
01/05/2025 15:45;SUD;364,271;+;-50,597;-6,775;8,637;-8,627;0,01
01/05/2025 16:00;SUD;581,723;+;-79,026;-7,764;6,03;-5,03;1
01/05/2025 16:00;NORD;714,279;+;79,026;-24,754;0,143;0;0,143
01/05/2025 16:15;SUD;506,192;+;-96,157;-7,526;11,191;-10,191;1
01/05/2025 16:15;NORD;570,597;+;96,157;-110,411;0,188;0;0,188
01/05/2025 16:30;NORD;385,73;+;179,433;-196,953;0,017;0;0,017
01/05/2025 16:30;SUD;347,407;+;-179,433;-6,944;20,243;-19,243;1
01/05/2025 16:45;NORD;207,047;+;128,793;-126,553;0;0;0
01/05/2025 16:45;SUD;241,843;+;-128,793;-6,707;20,607;-19,607;1
01/05/2025 17:00;SUD;477,777;+;-5,981;45,021;10,768;0;10,768
01/05/2025 17:00;NORD;475,282;+;5,981;69,254;0;0;0
01/05/2025 17:15;SUD;364,437;+;74,23;52,396;11,223;-0,223;11
01/05/2025 17:15;NORD;325,74;+;-74,23;305,033;0;0;0
01/05/2025 17:30;NORD;203,861;+;-151,347;287,118;0;0;0
01/05/2025 17:30;SUD;226,335;+;151,347;46,2;20,425;-9,425;11
01/05/2025 17:45;NORD;63,444;+;-53,461;200,197;0;0;0
01/05/2025 17:45;SUD;-160,756;-;53,461;23,197;186,237;0;186,237
01/05/2025 18:00;SUD;70,035;+;202,585;-86,218;14,125;0;14,125
01/05/2025 18:00;NORD;183,031;+;-202,585;437,216;9,635;0;9,635
01/05/2025 18:15;SUD;-16,581;-;273,348;-120,953;222,568;0;222,568
01/05/2025 18:15;NORD;31,979;+;-273,348;590,864;7,498;0;7,498
01/05/2025 18:30;NORD;18,942;+;-311,165;524,027;14,447;0;14,447
01/05/2025 18:30;SUD;-60,24;-;311,165;-126,996;214,05;0;214,05
01/05/2025 18:45;NORD;-143,695;-;-446,39;637,873;213,416;0;213,416
01/05/2025 18:45;SUD;-216,651;-;446,39;-120,978;208,165;0;208,165
01/05/2025 19:00;SUD;86,019;+;565,88;-98,885;57,629;0;57,629
01/05/2025 19:00;NORD;66,177;+;-565,88;626,22;35,035;0;35,035
01/05/2025 19:15;SUD;45,927;+;625,971;-91,567;78,84;0;78,84
01/05/2025 19:15;NORD;37,051;+;-625,971;684,742;53,917;0;53,917
01/05/2025 19:30;NORD;-11,017;-;-684,335;722,035;215,966;0;215,966
01/05/2025 19:30;SUD;-7,557;-;684,335;-88,797;213,992;0;213,992
01/05/2025 19:45;NORD;-54,772;-;-698,558;697,413;216,395;0;216,395
01/05/2025 19:45;SUD;-40,259;-;698,558;-85,135;217,269;0;217,269
01/05/2025 20:00;SUD;83,624;+;688,938;-92,722;63,315;0;63,315
01/05/2025 20:00;NORD;-7,697;-;-688,938;650,69;216,994;0;216,994
01/05/2025 20:15;SUD;80,195;+;720;-93,427;71,1;0;71,1
01/05/2025 20:15;NORD;-5,801;-;-720;727,946;217,98;0;217,98
01/05/2025 20:30;NORD;-62,816;-;-725,245;783,756;217,873;0;217,873
01/05/2025 20:30;SUD;63,723;+;725,245;-93,214;71,1;0;71,1
01/05/2025 20:45;NORD;-66,107;-;-716,445;817,995;217,983;0;217,983
01/05/2025 20:45;SUD;87,54;+;716,445;-90,368;71,1;0;71,1
01/05/2025 21:00;SUD;123,326;+;764,636;-84,706;71,08;0;71,08
01/05/2025 21:00;NORD;-95,213;-;-764,636;907,497;217,281;0;217,281
01/05/2025 21:15;SUD;116,753;+;759,668;-85,794;71,08;0;71,08
01/05/2025 21:15;NORD;-113,965;-;-759,668;923,839;217,19;0;217,19
01/05/2025 21:30;NORD;-20,837;-;-766,606;1.095,30;216,836;0;216,836
01/05/2025 21:30;SUD;158,632;+;766,606;-92,174;71,08;0;71,08
01/05/2025 21:45;NORD;-3,434;-;-824,133;1.239,32;210,9;0;210,9
01/05/2025 21:45;SUD;184,415;+;824,133;-93,731;71,209;0;71,209
01/05/2025 22:00;SUD;69,306;+;766,606;-70,487;67,112;0;67,112
01/05/2025 22:00;NORD;-49,667;-;-766,606;1.166,14;210,704;0;210,704
01/05/2025 22:15;SUD;60,768;+;723,626;-64,55;67,113;0;67,113
01/05/2025 22:15;NORD;-16,766;-;-723,626;1.080,39;215,19;0;215,19
01/05/2025 22:30;NORD;45,387;+;-747,313;1.141,27;62,699;0;62,699
01/05/2025 22:30;SUD;136,256;+;747,313;-63,409;67,96;0;67,96
01/05/2025 22:45;NORD;82,534;+;-730,161;1.123,13;48,686;0;48,686
01/05/2025 22:45;SUD;143,478;+;730,161;-71,316;68,053;0;68,053
01/05/2025 23:00;SUD;-22,221;-;620,013;-52,427;216,374;0;216,374
01/05/2025 23:00;NORD;24,57;+;-620,013;954,872;58,662;0;58,662
01/05/2025 23:15;SUD;12,755;+;543,219;-50,317;70,557;0;70,557
01/05/2025 23:15;NORD;67,97;+;-543,219;917,383;61,713;0;61,713
01/05/2025 23:30;NORD;87,147;+;-542,072;984,029;33,492;0;33,492
01/05/2025 23:30;SUD;88,002;+;542,072;-46,536;45,44;0;45,44
01/05/2025 23:45;NORD;111,418;+;-513,112;920,041;20,188;0;20,188
01/05/2025 23:45;SUD;84,79;+;513,112;-48,163;55,556;0;55,556
02/05/2025 00:00;NORD;159,015;+;-474,588;871,178;40,55;0;40,55
02/05/2025 00:00;SUD;95,197;+;474,588;31,482;28,924;0;28,924
02/05/2025 00:15;NORD;140,442;+;-499,305;942,518;36,682;0;36,682
02/05/2025 00:15;SUD;97,505;+;499,305;56,228;0,009;0;0,009
02/05/2025 00:30;NORD;187,676;+;-469,604;1.031,94;7,465;0;7,465
02/05/2025 00:30;SUD;98,564;+;469,604;56,202;0,009;0;0,009
02/05/2025 00:45;SUD;151,754;+;472,782;60,337;0,01;0;0,01
02/05/2025 00:45;NORD;89,344;+;-472,782;1.093,20;7,347;0;7,347
02/05/2025 01:00;SUD;55,074;+;466,028;64,547;0,01;0;0,01
02/05/2025 01:00;NORD;121,935;+;-466,028;989,515;2,73;0;2,73
02/05/2025 01:15;NORD;106,42;+;-475,771;1.029,05;2,241;0;2,241
02/05/2025 01:15;SUD;37,646;+;475,771;66,037;0,01;0;0,01
02/05/2025 01:30;NORD;86,389;+;-466,225;1.071,80;1,161;0;1,161
02/05/2025 01:30;SUD;35,118;+;466,225;66,155;0;0;0
02/05/2025 01:45;NORD;115,123;+;-450,627;1.126,13;0,889;0;0,889
02/05/2025 01:45;SUD;22,86;+;450,627;66,757;2,286;0;2,286
02/05/2025 02:00;NORD;135,051;+;-439,24;1.042,44;6,431;0;6,431
02/05/2025 02:00;SUD;-14,07;-;439,24;72,086;221;0;221
02/05/2025 02:15;NORD;113,797;+;-477,748;1.066,73;6,421;0;6,421
02/05/2025 02:15;SUD;0,992;+;477,748;73,19;8,164;0;8,164
02/05/2025 02:30;NORD;111,65;+;-479,557;1.087,16;4,663;0;4,663
02/05/2025 02:30;SUD;-1,372;-;479,557;73,534;221;0;221
02/05/2025 02:45;NORD;100,637;+;-490,737;1.101,83;3,231;0;3,231
02/05/2025 02:45;SUD;4,867;+;490,737;76,902;3,089;0;3,089
02/05/2025 03:00;NORD;112,214;+;-443,728;1.033,47;9,797;0;9,797
02/05/2025 03:00;SUD;47,444;+;443,728;95,184;9,705;0;9,705
02/05/2025 03:15;NORD;118,351;+;-503,54;1.083,92;0,18;0;0,18
02/05/2025 03:15;SUD;30,427;+;503,54;98,47;0,008;0;0,008
02/05/2025 03:30;NORD;73,48;+;-488,848;1.060,60;0,179;0;0,179
02/05/2025 03:30;SUD;71,856;+;488,848;98,282;0,008;0;0,008
02/05/2025 03:45;SUD;48,696;+;490,42;99,608;0,008;0;0,008
02/05/2025 03:45;NORD;95,141;+;-490,42;1.050,08;0,178;0;0,178
02/05/2025 04:00;NORD;100,573;+;-447,008;996,439;0,21;0;0,21
02/05/2025 04:00;SUD;89,182;+;447,008;108,906;0;0;0
02/05/2025 04:15;SUD;81,17;+;440,621;109,122;0,298;0;0,298
02/05/2025 04:15;NORD;81,941;+;-440,621;997,497;0,329;0;0,329
02/05/2025 04:30;NORD;80,406;+;-459,849;1.037,76;0,21;0;0,21
02/05/2025 04:30;SUD;59,934;+;459,849;108,181;0;0;0
02/05/2025 04:45;SUD;68,185;+;460,362;107,364;0;0;0
02/05/2025 04:45;NORD;80,802;+;-460,362;1.042,48;0,21;0;0,21
02/05/2025 05:00;SUD;160,851;+;505,652;104,853;0,012;0;0,012
02/05/2025 05:00;NORD;184,638;+;-505,652;1.045,02;4,977;0;4,977
02/05/2025 05:15;NORD;148,969;+;-531,586;1.103,66;3,861;0;3,861
02/05/2025 05:15;SUD;126,133;+;531,586;101,186;0,004;0;0,004
02/05/2025 05:30;SUD;92,389;+;543,47;98,841;0;0;0
02/05/2025 05:30;NORD;62,919;+;-543,47;1.151,88;3,947;0;3,947
02/05/2025 05:45;SUD;64,226;+;586,891;99,348;0;0;0
02/05/2025 05:45;NORD;3,926;+;-586,891;1.051,95;4,538;0;4,538
02/05/2025 06:00;SUD;133,803;+;651,075;96,511;66,042;0;66,042
02/05/2025 06:00;NORD;138,53;+;-651,075;1.023,07;18,818;0;18,818
02/05/2025 06:15;NORD;142,234;+;-672,21;1.062,51;16,169;0;16,169
02/05/2025 06:15;SUD;60,832;+;672,21;93,658;60,979;0;60,979
02/05/2025 06:30;NORD;151,594;+;-693,302;1.063,57;8,207;0;8,207
02/05/2025 06:30;SUD;-3,776;-;693,302;98,272;208,467;0;208,467
02/05/2025 06:45;NORD;186,331;+;-696,824;1.030,68;16,759;0;16,759
02/05/2025 06:45;SUD;63,085;+;696,824;103,878;21,203;0;21,203
02/05/2025 07:00;NORD;181,904;+;-601,082;801,273;31,34;0;31,34
02/05/2025 07:00;SUD;35,226;+;601,082;108,935;16,397;0;16,397
02/05/2025 07:15;NORD;149,451;+;-555,675;905,448;47,214;0;47,214
02/05/2025 07:15;SUD;36,84;+;555,675;51,921;14,72;0;14,72
02/05/2025 07:30;NORD;247,807;+;-514,322;927,066;36,623;0;36,623
02/05/2025 07:30;SUD;75,662;+;514,322;38,184;29,964;0;29,964
02/05/2025 07:45;SUD;150,076;+;541,614;40,778;33,522;0;33,522
02/05/2025 07:45;NORD;316,11;+;-541,614;930,1;34,586;0;34,586
02/05/2025 08:00;NORD;161,672;+;-446,851;719,305;24,546;0;24,546
02/05/2025 08:00;SUD;4,55;+;446,851;37,115;36,648;0;36,648
02/05/2025 08:15;NORD;235,118;+;-365,402;513,363;25,463;0;25,463
02/05/2025 08:15;SUD;73,11;+;365,402;33,965;48,034;0;48,034
02/05/2025 08:30;SUD;117,33;+;288,163;32,119;46,475;0;46,475
02/05/2025 08:30;NORD;274,612;+;-288,163;492,45;47,695;0;47,695
02/05/2025 08:45;SUD;121,32;+;253,353;20,493;41,015;0;41,015
02/05/2025 08:45;NORD;293,965;+;-253,353;587,963;38,324;0;38,324
02/05/2025 09:00;NORD;196,369;+;-238,979;667,529;23,893;0;23,893
02/05/2025 09:00;SUD;-97,458;-;238,979;-28,02;235,339;0;235,339
02/05/2025 09:15;NORD;246,233;+;-169,665;485,593;20,445;0;20,445
02/05/2025 09:15;SUD;-41,927;-;169,665;-35,384;259,441;0;259,441
02/05/2025 09:30;SUD;92,279;+;82,294;-35,313;34,041;0;34,041
02/05/2025 09:30;NORD;263,61;+;-82,294;382,187;44,233;0;44,233
02/05/2025 09:45;SUD;141,284;+;-0,361;-32,207;33,213;0;33,213
02/05/2025 09:45;NORD;351,073;+;0,361;465,686;14,447;0;14,447
02/05/2025 10:00;NORD;243,719;+;84,142;510,721;5,704;0;5,704
02/05/2025 10:00;SUD;-27,771;-;-84,142;-29,401;184,051;0;184,051
02/05/2025 10:15;NORD;274,943;+;141,581;452,208;0,436;0;0,436
02/05/2025 10:15;SUD;-1,608;-;-141,581;-28,265;160,161;0;160,161
02/05/2025 10:30;SUD;103,481;+;-200,911;-23,903;20,674;0;20,674
02/05/2025 10:30;NORD;494,391;+;200,911;447,131;0,019;0;0,019
02/05/2025 10:45;SUD;193,607;+;-190,263;-22,553;9,227;0;9,227
02/05/2025 10:45;NORD;477,922;+;190,263;496,182;0,009;0;0,009
02/05/2025 11:00;NORD;453,875;+;106,149;486,396;0,015;0;0,015
02/05/2025 11:00;SUD;57,645;+;-106,149;-21,233;12,275;-2,275;10
02/05/2025 11:15;NORD;459,719;+;111,812;509,062;0,001;0;0,001
02/05/2025 11:15;SUD;78,764;+;-111,812;-20,27;12,404;-2,404;10
02/05/2025 11:30;SUD;117,928;+;-180,837;-18,192;12,284;-2,284;10
02/05/2025 11:30;NORD;431,682;+;180,837;480,106;0,007;0;0,007
02/05/2025 11:45;SUD;138,633;+;-201,139;-17,566;12,562;-2,562;10
02/05/2025 11:45;NORD;447,909;+;201,139;452,498;0;0;0
02/05/2025 12:00;NORD;412,311;+;219,378;481,754;0,008;0;0,008
02/05/2025 12:00;SUD;131,123;+;-219,378;-13,96;12,702;-7,702;5
02/05/2025 12:15;NORD;435,946;+;198,197;481,822;0,044;0;0,044
02/05/2025 12:15;SUD;124,421;+;-198,197;-16,673;14,261;-9,261;5
02/05/2025 12:30;SUD;126,564;+;-222,143;-15,816;14,266;-9,266;5
02/05/2025 12:30;NORD;475,412;+;222,143;447,442;0,061;0;0,061
02/05/2025 12:45;SUD;154,571;+;-204,828;-15,414;9,902;-4,902;5
02/05/2025 12:45;NORD;515,294;+;204,828;437,126;0,05;0;0,05
02/05/2025 13:00;NORD;537,795;+;251,16;480,829;0,03;0;0,03
02/05/2025 13:00;SUD;124,549;+;-251,16;-15,146;9,862;-4,862;5
02/05/2025 13:15;NORD;591,333;+;261,805;456,812;0,083;0;0,083
02/05/2025 13:15;SUD;183,521;+;-261,805;-16,18;8,348;-3,348;5
02/05/2025 13:30;SUD;163,517;+;-218,272;-16,843;8,071;-3,071;5
02/05/2025 13:30;NORD;599,043;+;218,272;503,516;0,024;0;0,024
02/05/2025 13:45;SUD;192,585;+;-210,488;-17,622;6,314;-1,314;5
02/05/2025 13:45;NORD;573,805;+;210,488;500,813;0;0;0
02/05/2025 14:00;NORD;593,204;+;183,572;559,398;0;0;0
02/05/2025 14:00;SUD;194,228;+;-183,572;-17,401;4,438;0;4,438
02/05/2025 14:15;NORD;557,037;+;161,692;505,779;0;0;0
02/05/2025 14:15;SUD;175,903;+;-161,692;-18,87;4,859;0;4,859
02/05/2025 14:30;SUD;98,101;+;-97,151;-20,414;4,951;0;4,951
02/05/2025 14:30;NORD;481,271;+;97,151;450,199;0,454;0;0,454
02/05/2025 14:45;SUD;138,762;+;-68,414;-21,484;5,542;-0,542;5
02/05/2025 14:45;NORD;456,769;+;68,414;456,851;5,802;0;5,802
02/05/2025 15:00;NORD;501,32;+;59,789;362,808;4,766;0;4,766
02/05/2025 15:00;SUD;245,585;+;-59,789;-22,292;6,449;-1,449;5
02/05/2025 15:15;NORD;494,027;+;30,871;520,056;0,416;0;0,416
02/05/2025 15:15;SUD;229,502;+;-30,871;-24,409;4,37;0;4,37
02/05/2025 15:30;SUD;203,975;+;-8,379;-26,132;4,109;0;4,109
02/05/2025 15:30;NORD;453,239;+;8,379;483,654;0,022;0;0,022
02/05/2025 15:45;SUD;110,034;+;68,244;-27,872;4,546;0;4,546
02/05/2025 15:45;NORD;376,074;+;-68,244;511,841;0,035;0;0,035
02/05/2025 16:00;NORD;338,24;+;-98,395;442,756;5,894;0;5,894
02/05/2025 16:00;SUD;209,822;+;98,395;-31,294;4,049;0;4,049
02/05/2025 16:15;NORD;301,076;+;-125,849;491,532;3,785;0;3,785
02/05/2025 16:15;SUD;154,488;+;125,849;-32,258;3,607;0;3,607
02/05/2025 16:30;SUD;55,397;+;140,958;-33,767;4,154;0;4,154
02/05/2025 16:30;NORD;145,624;+;-140,958;525,01;4,483;0;4,483
02/05/2025 16:45;SUD;-7,74;-;140,733;-36,255;195,37;0;195,37
02/05/2025 16:45;NORD;72,754;+;-140,733;498,375;57,837;0;57,837
02/05/2025 17:00;NORD;279,77;+;-72,204;615,988;8,277;0;8,277
02/05/2025 17:00;SUD;201,385;+;72,204;55,768;11,816;0;11,816
02/05/2025 17:15;NORD;205,355;+;-31,129;658,287;9,166;0;9,166
02/05/2025 17:15;SUD;186,522;+;31,129;82,256;5,99;0;5,99
02/05/2025 17:30;SUD;66,951;+;149,882;76,243;9,011;0;9,011
02/05/2025 17:30;NORD;57,64;+;-149,882;784,325;16,95;0;16,95
02/05/2025 17:45;SUD;30,048;+;203,76;67,922;53,332;0;53,332
02/05/2025 17:45;NORD;-19,123;-;-203,76;727,833;244,908;0;244,908
02/05/2025 18:00;NORD;159,899;+;-409,767;1.064,82;32,434;0;32,434
02/05/2025 18:00;SUD;146,454;+;409,767;50,294;61,548;0;61,548
02/05/2025 18:15;NORD;43,378;+;-616,049;1.408,74;6,329;0;6,329
02/05/2025 18:15;SUD;10,797;+;616,049;40,893;56,51;0;56,51
02/05/2025 18:30;SUD;-54,073;-;638,163;34,977;195,89;0;195,89
02/05/2025 18:30;NORD;-9,089;-;-638,163;1.217,64;218,959;0;218,959
02/05/2025 18:45;SUD;-115,265;-;731,683;26,386;210,26;0;210,26
