Data Riferimento;Macrozona;Sbil aggregato zonale [MWh];Segno aggregato zonale;Scambi [MWh];Estero [MWh];Prezzo base;Componente incentivante;Prezzo di sbilanciamento
01/01/2025 23:00;NORD;9,128;+;-817,647;1.203,04;72,764;0;72,764
01/01/2025 23:00;SUD;-143,36;-;817,647;184,034;202,644;0;202,644
01/01/2025 23:15;NORD;-13,001;-;-875,489;1.219,72;187,185;0;187,185
01/01/2025 23:15;SUD;-205,605;-;875,489;182,242;190,533;0;190,533
01/01/2025 23:30;SUD;-101,631;-;893,881;182,244;196,31;0;196,31
01/01/2025 23:30;NORD;26,469;+;-893,881;1.198,67;0;0;0
01/01/2025 23:45;SUD;-94,276;-;862,339;213,539;197,147;0;197,147
01/01/2025 23:45;NORD;108,601;+;-862,339;1.100,24;0;0;0
02/01/2025 00:00;SUD;-169,845;-;915,204;165,474;190,63;0;190,63
02/01/2025 00:00;NORD;141,353;+;-915,204;1.355,00;73,618;0;73,618
02/01/2025 00:15;SUD;-183,613;-;886,238;162,327;176,933;0;176,933
02/01/2025 00:15;NORD;34,797;+;-886,238;1.383,58;0;0;0
02/01/2025 00:30;NORD;82,615;+;-823,858;1.320,64;90,453;0;90,453
02/01/2025 00:30;SUD;-51,041;-;823,858;167,627;195,422;0;195,422
02/01/2025 00:45;NORD;107,341;+;-796,591;1.347,69;93,552;0;93,552
02/01/2025 00:45;SUD;-13,236;-;796,591;171,228;232,99;0;232,99
02/01/2025 01:00;SUD;-97,639;-;792,061;164,373;294,324;0;294,324
02/01/2025 01:00;NORD;92,729;+;-792,061;1.351,30;76,054;0;76,054
02/01/2025 01:15;SUD;-77,854;-;773,477;162,123;292,211;0;292,211
02/01/2025 01:15;NORD;77,693;+;-773,477;1.358,85;84,532;0;84,532
02/01/2025 01:30;NORD;81,698;+;-761,96;1.362,57;77,934;0;77,934
02/01/2025 01:30;SUD;-23,935;-;761,96;166,301;277,521;0;277,521
02/01/2025 01:45;NORD;94,394;+;-731,174;1.348,24;77,252;0;77,252
02/01/2025 01:45;SUD;1,056;+;731,174;166,818;1,784;0;1,784
02/01/2025 02:00;SUD;-98,484;-;677,306;185,588;295;0;295
02/01/2025 02:00;NORD;104,131;+;-677,306;1.324,61;52,803;0;52,803
02/01/2025 02:15;SUD;-65,633;-;657,974;189,705;294,94;0;294,94
02/01/2025 02:15;NORD;71,638;+;-657,974;1.321,12;52,301;0;52,301
02/01/2025 02:30;NORD;63,332;+;-640,984;1.322,42;56,034;0;56,034
02/01/2025 02:30;SUD;-37,86;-;640,984;191,199;152,884;0;152,884
02/01/2025 02:45;NORD;101,152;+;-621,09;1.318,57;55,994;0;55,994
02/01/2025 02:45;SUD;-3,675;-;621,09;192,797;152,884;0;152,884
02/01/2025 03:00;SUD;-119,978;-;635,211;197,66;180,238;0;180,238
02/01/2025 03:00;NORD;59,42;+;-635,211;1.425,03;71,163;0;71,163
02/01/2025 03:15;NORD;43,891;+;-627,781;1.371,37;83,619;0;83,619
02/01/2025 03:15;SUD;-116,069;-;627,781;198,8;183,882;0;183,882
02/01/2025 03:30;SUD;-112,092;-;548,423;199,413;276,773;0;276,773
02/01/2025 03:30;NORD;51,407;+;-548,423;1.318,65;57,858;0;57,858
02/01/2025 03:45;NORD;71,034;+;-512,736;1.307,48;61,557;0;61,557
02/01/2025 03:45;SUD;-68,884;-;512,736;201,307;295;0;295
02/01/2025 04:00;SUD;-23,805;-;555,006;204,447;152,884;0;152,884
02/01/2025 04:00;NORD;96,098;+;-555,006;1.284,07;45,539;0;45,539
02/01/2025 04:15;SUD;-51,99;-;651,872;205,086;206,766;0;206,766
02/01/2025 04:15;NORD;91,184;+;-651,872;1.368,56;45,401;0;45,401
02/01/2025 04:30;NORD;48,392;+;-710,483;1.388,38;48,015;0;48,015
02/01/2025 04:30;SUD;-98,473;-;710,483;204,395;181,434;0;181,434
02/01/2025 04:45;NORD;47,646;+;-655,007;1.335,42;57,977;0;57,977
02/01/2025 04:45;SUD;-117,35;-;655,007;205,457;180,478;0;180,478
02/01/2025 05:00;SUD;24,869;+;575,575;219,169;1,025;0;1,025
02/01/2025 05:00;NORD;154,745;+;-575,575;1.226,80;44,526;0;44,526
02/01/2025 05:15;SUD;9,527;+;632,154;221,555;0,638;0;0,638
02/01/2025 05:15;NORD;105,294;+;-632,154;1.366,05;61,598;0;61,598
02/01/2025 05:30;NORD;101,912;+;-664,871;1.375,81;60,369;0;60,369
02/01/2025 05:30;SUD;-39,405;-;664,871;219,797;177;0;177
02/01/2025 05:45;NORD;48,211;+;-627,015;1.353,63;81,36;0;81,36
02/01/2025 05:45;SUD;-72,003;-;627,015;221,278;179,686;0;179,686
02/01/2025 06:00;SUD;146,873;+;442,226;226,053;20,206;0;20,206
02/01/2025 06:00;NORD;234,116;+;-442,226;1.178,34;92,13;0;92,13
02/01/2025 06:15;SUD;140,239;+;559,2;222,927;1,39;0;1,39
02/01/2025 06:15;NORD;167,589;+;-559,2;1.355,31;91,473;0;91,473
02/01/2025 06:30;NORD;217,575;+;-521,218;1.211,06;89,214;0;89,214
02/01/2025 06:30;SUD;74,695;+;521,218;221,355;7,26;0;7,26
02/01/2025 06:45;NORD;111,356;+;-521,295;1.232,42;86,808;0;86,808
02/01/2025 06:45;SUD;-35,037;-;521,295;225,972;152,884;0;152,884
02/01/2025 07:00;SUD;198,302;+;563,982;216,242;55,134;0;55,134
02/01/2025 07:00;NORD;292,169;+;-563,982;1.263,96;101,056;0;101,056
02/01/2025 07:15;SUD;149,049;+;567,127;215,717;60,149;0;60,149
02/01/2025 07:15;NORD;257,922;+;-567,127;1.360,36;93,5;0;93,5
02/01/2025 07:30;NORD;212,465;+;-591,447;1.341,31;103,104;0;103,104
02/01/2025 07:30;SUD;34,947;+;591,447;212,6;68,6;0;68,6
02/01/2025 07:45;NORD;173,137;+;-565,525;1.287,88;104,609;0;104,609
02/01/2025 07:45;SUD;-20,22;-;565,525;215,047;222,153;0;222,153
02/01/2025 08:00;SUD;150,711;+;543,917;218,101;5,884;0;5,884
02/01/2025 08:00;NORD;301,175;+;-543,917;1.264,09;95,424;0;95,424
02/01/2025 08:15;SUD;166,623;+;572,455;216,358;78,628;0;78,628
02/01/2025 08:15;NORD;297,533;+;-572,455;1.387,95;92,833;0;92,833
02/01/2025 08:30;NORD;238,304;+;-603,12;1.454,83;91,464;0;91,464
02/01/2025 08:30;SUD;162,71;+;603,12;217,526;53,66;0;53,66
02/01/2025 08:45;NORD;238,113;+;-532,154;1.410,50;96,938;0;96,938
02/01/2025 08:45;SUD;204,436;+;532,154;216,826;61,982;0;61,982
02/01/2025 09:00;SUD;15,813;+;450,084;204,834;46,291;0;46,291
02/01/2025 09:00;NORD;243,229;+;-450,084;1.324,62;93,834;0;93,834
02/01/2025 09:15;SUD;108,158;+;333,764;197,856;19,802;0;19,802
02/01/2025 09:15;NORD;258,288;+;-333,764;1.166,29;93,673;0;93,673
02/01/2025 09:30;NORD;278,567;+;-282,161;1.251,49;74,711;0;74,711
02/01/2025 09:30;SUD;180,553;+;282,161;197,87;50,502;0;50,502
02/01/2025 09:45;NORD;296,099;+;-213,384;1.267,52;78,839;0;78,839
02/01/2025 09:45;SUD;303,512;+;213,384;203,657;60,513;0;60,513
02/01/2025 10:00;SUD;-64,942;-;43,945;200,639;200,804;0;200,804
02/01/2025 10:00;NORD;273,344;+;-43,945;1.246,66;68,756;0;68,756
02/01/2025 10:15;SUD;-54,102;-;13,684;201,083;173,399;0;173,399
02/01/2025 10:15;NORD;270,725;+;-13,684;1.232,29;64,579;0;64,579
02/01/2025 10:30;NORD;301,12;+;23,193;1.262,61;73,433;0;73,433
02/01/2025 10:30;SUD;-2,595;-;-23,193;203,619;189,703;0;189,703
02/01/2025 10:45;NORD;265,044;+;86,306;1.218,70;74,623;0;74,623
02/01/2025 10:45;SUD;58,491;+;-86,306;206,906;78,646;0;78,646
02/01/2025 11:00;SUD;-2,651;-;-120,171;191,213;185,07;0;185,07
02/01/2025 11:00;NORD;143,738;+;120,171;1.155,52;54,524;0;54,524
02/01/2025 11:15;NORD;104,432;+;99,843;1.163,60;12,079;0;12,079
02/01/2025 11:15;SUD;-7,335;-;-99,843;187,055;184,901;0;184,901
02/01/2025 11:30;NORD;146,886;+;155,836;1.110,86;33,283;0;33,283
02/01/2025 11:30;SUD;38,478;+;-155,836;189,394;101,701;0;101,701
02/01/2025 11:45;NORD;164,25;+;151,98;1.116,67;53,561;0;53,561
02/01/2025 11:45;SUD;61,751;+;-151,98;185,17;103,467;0;103,467
02/01/2025 12:00;NORD;-129,037;-;62,272;1.216,36;252,384;0;252,384
02/01/2025 12:00;SUD;-23,202;-;-62,272;187,072;195,681;0;195,681
02/01/2025 12:15;NORD;-61,912;-;16,583;1.149,32;252,387;0;252,387
02/01/2025 12:15;SUD;6,134;+;-16,583;182,081;106;0;106
02/01/2025 12:30;SUD;38,808;+;-11,101;177,811;55,315;0;55,315
02/01/2025 12:30;NORD;44,341;+;11,101;1.092,37;0,047;0;0,047
02/01/2025 12:45;SUD;9,393;+;-47,612;180,125;67,857;0;67,857
02/01/2025 12:45;NORD;87,823;+;47,612;1.069,52;40,249;0;40,249
02/01/2025 13:00;NORD;44,623;+;151,135;949,189;13,665;0;13,665
02/01/2025 13:00;SUD;-71,737;-;-151,135;184,537;194,486;0;194,486
02/01/2025 13:15;NORD;7,694;+;165,493;937,412;0;0;0
02/01/2025 13:15;SUD;-84,307;-;-165,493;183,598;193,843;0;193,843
02/01/2025 13:30;SUD;-48,032;-;-216,208;184,559;194,589;0;194,589
02/01/2025 13:30;NORD;-74,349;-;216,208;944,707;229,055;0;229,055
02/01/2025 13:45;SUD;-113,643;-;-177,203;181,247;208,625;0;208,625
02/01/2025 13:45;NORD;-97,25;-;177,203;955,168;229,056;0;229,056
02/01/2025 14:00;NORD;-34,214;-;59,032;1.023,88;242,878;0;242,878
02/01/2025 14:00;SUD;43,466;+;-59,032;176,18;63,107;0;63,107
02/01/2025 14:15;NORD;-50,681;-;113,275;999,365;162,129;0;162,129
02/01/2025 14:15;SUD;1,277;+;-113,275;180,304;30,577;0;30,577
02/01/2025 14:30;SUD;-90,785;-;-23,094;181,345;266,823;0;266,823
02/01/2025 14:30;NORD;-49,218;-;23,094;1.093,17;232,432;0;232,432
02/01/2025 14:45;SUD;-167,214;-;78,195;181,171;248,098;0;248,098
02/01/2025 14:45;NORD;-41,384;-;-78,195;1.114,26;245,975;0;245,975
02/01/2025 15:00;NORD;73,251;+;-190,062;1.274,61;103,279;0;103,279
02/01/2025 15:00;SUD;20,403;+;190,062;34,897;5,98;0;5,98
02/01/2025 15:15;NORD;100,973;+;-266,021;1.334,73;83,282;0;83,282
02/01/2025 15:15;SUD;-11,972;-;266,021;23,797;295;0;295
02/01/2025 15:30;SUD;-135,726;-;372,685;21,628;294,91;0;294,91
02/01/2025 15:30;NORD;81,287;+;-372,685;1.427,23;85,852;0;85,852
02/01/2025 15:45;SUD;-202,754;-;474,394;19,735;295,32;0;295,32
02/01/2025 15:45;NORD;38,663;+;-474,394;1.452,78;132,969;0;132,969
02/01/2025 16:00;NORD;-21,482;-;-582,637;1.340,75;258,311;0;258,311
02/01/2025 16:00;SUD;116,153;+;582,637;-96,81;20,579;0;20,579
02/01/2025 16:15;NORD;24,372;+;-761,516;1.449,77;86,481;0;86,481
02/01/2025 16:15;SUD;-55,166;-;761,516;-102,888;271,296;0;271,296
02/01/2025 16:30;SUD;-150,865;-;785,885;-100,933;254,193;0;254,193
02/01/2025 16:30;NORD;-45,933;-;-785,885;1.443,72;250,043;0;250,043
02/01/2025 16:45;SUD;-195,753;-;804,939;-101,898;268,358;0;268,358
02/01/2025 16:45;NORD;-126,092;-;-804,939;1.416,40;227,204;0;227,204
02/01/2025 17:00;NORD;-139,862;-;-883,199;1.455,63;221,391;0;221,391
02/01/2025 17:00;SUD;38;+;883,199;-73,679;0;0;0
02/01/2025 17:15;NORD;-95,386;-;-904,774;1.485,35;221,951;0;221,951
02/01/2025 17:15;SUD;-9,651;-;904,774;-75,297;286,446;0;286,446
02/01/2025 17:30;SUD;-47,377;-;915,365;-75,396;273,713;0;273,713
02/01/2025 17:30;NORD;-97,546;-;-915,365;1.480,22;225,156;0;225,156
02/01/2025 17:45;SUD;-39,905;-;892,834;-76,819;278,847;0;278,847
02/01/2025 17:45;NORD;-106,515;-;-892,834;1.437,77;209,177;0;209,177
02/01/2025 18:00;NORD;-77,705;-;-886,522;1.453,61;210,934;0;210,934
02/01/2025 18:00;SUD;-69,651;-;886,522;-98,344;267,531;0;267,531
02/01/2025 18:15;NORD;-50,418;-;-865,314;1.401,89;213,815;0;213,815
