Data Riferimento;Macrozona;Sbil aggregato zonale [MWh];Segno aggregato zonale;Scambi [MWh];Estero [MWh];Prezzo base;Componente incentivante;Prezzo di sbilanciamento
01/06/2025 06:30;NORD;76,178;+;-536,759;752,147;114,664;-10,154;104,51
01/06/2025 06:45;SUD;-13,887;-;458,544;90,596;225,206;0;225,206
01/06/2025 06:45;NORD;36,322;+;-458,544;726,227;60;0;60
01/06/2025 07:00;NORD;-113,434;-;-386,297;608,033;202,649;0;202,649
01/06/2025 07:00;SUD;-110,109;-;386,297;94,328;226,416;0;226,416
01/06/2025 07:15;NORD;-30,578;-;-350,205;535,728;202,649;0;202,649
01/06/2025 07:15;SUD;-61,459;-;350,205;95,679;225,935;0;225,935
01/06/2025 07:30;SUD;10,131;+;295,725;96,896;75,008;0;75,008
01/06/2025 07:30;NORD;-0,404;-;-295,725;584,007;192,089;0;192,089
01/06/2025 07:45;SUD;71,732;+;214,534;99,662;75;0;75
01/06/2025 07:45;NORD;43,512;+;-214,534;564,161;33,152;0;33,152
01/06/2025 08:00;NORD;-143,556;-;-207,549;301,538;207,921;0;207,921
01/06/2025 08:00;SUD;11,113;+;207,549;102,671;145,248;-48,118;97,13
01/06/2025 08:15;NORD;-55,9;-;-160,621;213,777;202,579;0;202,579
01/06/2025 08:15;SUD;37,315;+;160,621;105,758;0;0;0
01/06/2025 08:30;SUD;35,76;+;71,316;107,05;0;0;0
01/06/2025 08:30;NORD;-38,771;-;-71,316;303,428;217,747;0;217,747
01/06/2025 08:45;SUD;49,367;+;35,301;75,932;0;0;0
01/06/2025 08:45;NORD;-20,997;-;-35,301;270,946;247,984;0;247,984
01/06/2025 09:00;NORD;-150,298;-;-30,864;71,044;228,039;0;228,039
01/06/2025 09:00;SUD;-53,513;-;30,864;-36,326;145,248;0;145,248
01/06/2025 09:15;NORD;-140,857;-;21,529;-22,928;205,248;0;205,248
01/06/2025 09:15;SUD;-27,253;-;-21,529;-34,226;304,1;0;304,1
01/06/2025 09:30;SUD;-54,282;-;-80,592;-30,432;145,248;0;145,248
01/06/2025 09:30;NORD;-83,541;-;80,592;22,333;257,996;0;257,996
01/06/2025 09:45;SUD;12,279;+;-162,445;-27,399;0;0;0
01/06/2025 09:45;NORD;-39,774;-;162,445;-34,046;230,414;0;230,414
01/06/2025 10:00;NORD;-1,137;-;211,309;2,786;224,33;0;224,33
01/06/2025 10:00;SUD;-11,754;-;-211,309;-24,018;145,248;0;145,248
01/06/2025 10:15;NORD;87,22;+;303,452;-121,016;0;0;0
01/06/2025 10:15;SUD;64,199;+;-303,452;-22,732;0;0;0
01/06/2025 10:30;SUD;127,646;+;-356,976;-23,697;24,392;-9,392;15
01/06/2025 10:30;NORD;227,011;+;356,976;-100,044;0,316;0;0,316
01/06/2025 10:45;SUD;210,422;+;-403,43;-21,64;27,725;-12,725;15
01/06/2025 10:45;NORD;246,876;+;403,43;-101,906;0,784;0;0,784
01/06/2025 11:00;NORD;144,029;+;368,999;-127,444;0,796;0;0,796
01/06/2025 11:00;SUD;153,546;+;-368,999;-21,834;81,212;-71,212;10
01/06/2025 11:15;NORD;167,792;+;404,19;-117,372;0,581;0;0,581
01/06/2025 11:15;SUD;177,16;+;-404,19;-19,934;50,446;-40,446;10
01/06/2025 11:30;SUD;222,73;+;-433,746;-20,23;44,105;-34,105;10
01/06/2025 11:30;NORD;284,126;+;433,746;-183,236;0,367;0;0,367
01/06/2025 11:45;SUD;277,378;+;-416,739;-19,408;12,818;-2,818;10
01/06/2025 11:45;NORD;264,809;+;416,739;-96,703;0,327;0;0,327
01/06/2025 12:00;NORD;234,827;+;406,967;-79,102;1,312;0;1,312
01/06/2025 12:00;SUD;190,687;+;-406,967;-17,952;11,331;-1,331;10
01/06/2025 12:15;NORD;261,784;+;324,836;-44,511;0,485;0;0,485
01/06/2025 12:15;SUD;234,555;+;-324,836;-16,635;11,478;-1,478;10
01/06/2025 12:30;SUD;213,953;+;-300,95;-16,5;11,472;-1,472;10
01/06/2025 12:30;NORD;265,886;+;300,95;-22,049;0,515;0;0,515
01/06/2025 12:45;SUD;274,97;+;-332,174;-14,405;10,17;-0,17;10
01/06/2025 12:45;NORD;294,152;+;332,174;-45,361;4,796;0;4,796
01/06/2025 13:00;NORD;292,378;+;289,17;-9,772;6,404;0;6,404
01/06/2025 13:00;SUD;208,636;+;-289,17;-15,714;7,417;0;7,417
01/06/2025 13:15;NORD;350,646;+;338,841;-106,746;4,997;0;4,997
01/06/2025 13:15;SUD;255,839;+;-338,841;-12,509;7,44;0;7,44
01/06/2025 13:30;SUD;274,225;+;-282,46;-12,322;7,577;0;7,577
01/06/2025 13:30;NORD;315,842;+;282,46;-10,815;1,589;0;1,589
01/06/2025 13:45;SUD;289,207;+;-295,734;-14,309;7,613;0;7,613
01/06/2025 13:45;NORD;327,937;+;295,734;-13,327;0,564;0;0,564
01/06/2025 14:00;NORD;436,332;+;300,162;-64,089;2,735;0;2,735
01/06/2025 14:00;SUD;226,445;+;-300,162;-15,554;7,545;0;7,545
01/06/2025 14:15;NORD;357,567;+;310,25;10,817;1,01;0;1,01
01/06/2025 14:15;SUD;227,153;+;-310,25;-16,201;7,604;0;7,604
01/06/2025 14:30;SUD;218,736;+;-309,993;-18,227;7,629;0;7,629
01/06/2025 14:30;NORD;357,918;+;309,993;-17,837;0,393;0;0,393
01/06/2025 14:45;SUD;195,925;+;-295,3;-19,911;7,631;0;7,631
01/06/2025 14:45;NORD;321,699;+;295,3;14,662;0,393;0;0,393
01/06/2025 15:00;NORD;343,666;+;312,165;-10,328;0,37;0;0,37
01/06/2025 15:00;SUD;246,974;+;-312,165;-19,714;7,638;0;7,638
01/06/2025 15:15;NORD;285,856;+;328,734;7,037;0,313;0;0,313
01/06/2025 15:15;SUD;237,623;+;-328,734;-20,821;9,465;0;9,465
01/06/2025 15:30;SUD;142,999;+;-469,995;-21,189;11,99;-2,34;9,65
01/06/2025 15:30;NORD;183,315;+;469,995;-51,046;0,147;0;0,147
01/06/2025 15:45;SUD;238,724;+;-492,214;-23,195;9,175;0;9,175
01/06/2025 15:45;NORD;178,742;+;492,214;-83,333;0,051;0;0,051
01/06/2025 16:00;SUD;328,907;+;-403,798;-26,387;0;0;0
01/06/2025 16:00;NORD;274,114;+;403,798;-17,203;0,001;0;0,001
01/06/2025 16:15;SUD;268,952;+;-346,44;-27,402;0;0;0
01/06/2025 16:15;NORD;259,203;+;346,44;-23,702;0,001;0;0,001
01/06/2025 16:30;NORD;169,985;+;335,931;8,37;0,001;0;0,001
01/06/2025 16:30;SUD;169,251;+;-335,931;-28,886;0;0;0
01/06/2025 16:45;NORD;85,434;+;291,312;34,178;0,001;0;0,001
01/06/2025 16:45;SUD;136,738;+;-291,312;-29,934;9,687;0;9,687
01/06/2025 17:00;SUD;250,909;+;-255,972;14,765;7,491;0;7,491
01/06/2025 17:00;NORD;196,784;+;255,972;113,141;0,001;0;0,001
01/06/2025 17:15;SUD;145,255;+;-177,514;24,099;6,793;0;6,793
01/06/2025 17:15;NORD;140,021;+;177,514;214,444;0,009;0;0,009
01/06/2025 17:30;NORD;136,009;+;161,154;176,299;0,001;0;0,001
01/06/2025 17:30;SUD;135,781;+;-161,154;18,763;9,455;0;9,455
01/06/2025 17:45;NORD;113,504;+;211,343;160,344;0;0;0
01/06/2025 17:45;SUD;76,222;+;-211,343;21,502;24,414;0;24,414
01/06/2025 18:00;SUD;240,273;+;-243,646;65,016;131,6;-17;114,6
01/06/2025 18:00;NORD;151,524;+;243,646;236,629;2,096;0;2,096
01/06/2025 18:15;SUD;173,926;+;-176,332;69,426;109,942;0;109,942
01/06/2025 18:15;NORD;137,825;+;176,332;316,493;23,411;0;23,411
01/06/2025 18:30;NORD;30,073;+;-16,772;332,236;4,419;0;4,419
01/06/2025 18:30;SUD;50,66;+;16,772;69,65;33,822;0;33,822
01/06/2025 18:45;NORD;18,82;+;-74,517;279,621;73,1;0;73,1
01/06/2025 18:45;SUD;-46,724;-;74,517;62,488;187,319;0;187,319
01/06/2025 19:00;SUD;103,231;+;227,818;26,044;44,948;0;44,948
01/06/2025 19:00;NORD;91,923;+;-227,818;664,097;70,831;0;70,831
01/06/2025 19:15;SUD;14,055;+;289,879;21,183;61,996;0;61,996
01/06/2025 19:15;NORD;7,356;+;-289,879;718,493;72,1;0;72,1
01/06/2025 19:30;NORD;24,38;+;-424,62;681,136;121,455;0;121,455
01/06/2025 19:30;SUD;-54,505;-;424,62;23,116;212,216;0;212,216
01/06/2025 19:45;NORD;48,489;+;-473,255;709,889;71,168;0;71,168
01/06/2025 19:45;SUD;-90,481;-;473,255;5,619;232,263;0;232,263
01/06/2025 20:00;NORD;58,333;+;-603,833;792,826;8,573;0;8,573
01/06/2025 20:00;SUD;117,532;+;603,833;-96,334;87,083;0;87,083
01/06/2025 20:15;NORD;66,336;+;-655,98;921,054;3,308;0;3,308
01/06/2025 20:15;SUD;74,691;+;655,98;-123,95;100,002;0;100,002
01/06/2025 20:30;SUD;42,386;+;603,449;-123,726;89,041;0;89,041
01/06/2025 20:30;NORD;61,038;+;-603,449;918,922;58,806;0;58,806
01/06/2025 20:45;SUD;13,095;+;629,74;-120,574;96,267;0;96,267
01/06/2025 20:45;NORD;-36,946;-;-629,74;1.013,25;340,596;0;340,596
01/06/2025 21:00;NORD;-73,674;-;-584,832;833,928;222,566;0;222,566
01/06/2025 21:00;SUD;15,618;+;584,832;-99,297;71,785;0;71,785
01/06/2025 21:15;NORD;-45,317;-;-509,907;934,025;229,582;0;229,582
01/06/2025 21:15;SUD;65,794;+;509,907;-92,303;46,003;0;46,003
01/06/2025 21:30;SUD;74,213;+;512,071;-90,303;71,855;0;71,855
01/06/2025 21:30;NORD;-17,219;-;-512,071;872,814;231,562;0;231,562
01/06/2025 21:45;SUD;85,384;+;528,667;-76,637;93,318;0;93,318
01/06/2025 21:45;NORD;-43,786;-;-528,667;925,559;232,59;0;232,59
01/06/2025 22:00;NORD;4,957;+;-451,798;939,482;29,821;0;29,821
01/06/2025 22:00;SUD;-26,744;-;451,798;40,994;233;0;233
01/06/2025 22:15;NORD;-29,551;-;-549,418;930,413;239,564;0;239,564
01/06/2025 22:15;SUD;-10,879;-;549,418;87,048;229,243;0;229,243
01/06/2025 22:30;SUD;10,871;+;531,947;86,848;81,165;0;81,165
01/06/2025 22:30;NORD;11,421;+;-531,947;841,327;28,115;0;28,115
01/06/2025 22:45;SUD;27,043;+;506,199;78,334;75,785;0;75,785
01/06/2025 22:45;NORD;114,534;+;-506,199;841,329;16,275;0;16,275
01/06/2025 23:00;NORD;-9,955;-;-567,633;898,213;245,558;0;245,558
01/06/2025 23:00;SUD;-55,032;-;567,633;72,777;220,995;0;220,995
01/06/2025 23:15;NORD;31,815;+;-482,924;778,238;56,435;0;56,435
01/06/2025 23:15;SUD;-71,739;-;482,924;65,756;223,895;0;223,895
01/06/2025 23:30;NORD;25,813;+;-442,504;841,47;63,093;0;63,093
01/06/2025 23:30;SUD;-3,321;-;442,504;67,595;232,006;0;232,006
01/06/2025 23:45;SUD;6,882;+;464,337;61,643;62,415;0;62,415
01/06/2025 23:45;NORD;91,451;+;-464,337;858,867;68,629;0;68,629
02/06/2025 00:00;NORD;-42,239;-;-577,285;923,966;228,144;0;228,144
02/06/2025 00:00;SUD;104,32;+;577,285;24,161;69,176;0;69,176
02/06/2025 00:15;NORD;3,129;+;-657,039;988,096;66,687;0;66,687
02/06/2025 00:15;SUD;85,555;+;657,039;21,085;114,161;0;114,161
02/06/2025 00:30;NORD;-4,95;-;-668,483;1.091,00;229,748;0;229,748
02/06/2025 00:30;SUD;77,28;+;668,483;21,647;73,476;0;73,476
02/06/2025 00:45;SUD;146,736;+;678,51;26,636;65,568;0;65,568
02/06/2025 00:45;NORD;38,817;+;-678,51;1.050,09;67,484;0;67,484
02/06/2025 01:00;SUD;167,43;+;759,578;36,937;79,38;0;79,38
02/06/2025 01:00;NORD;-57,943;-;-759,578;1.113,85;110,216;0;110,216
02/06/2025 01:15;NORD;20,988;+;-833,626;1.128,21;72,791;0;72,791
02/06/2025 01:15;SUD;95,597;+;833,626;39,922;82,192;0;82,192
02/06/2025 01:30;NORD;14,456;+;-835,661;1.135,45;72,376;0;72,376
02/06/2025 01:30;SUD;103,573;+;835,661;42,601;80,475;0;80,475
02/06/2025 01:45;NORD;43,619;+;-811,276;1.107,14;68,327;0;68,327
02/06/2025 01:45;SUD;129,901;+;811,276;43,465;68,254;0;68,254
02/06/2025 02:00;NORD;-13,941;-;-806,961;1.145,65;271,759;0;271,759
02/06/2025 02:00;SUD;101,409;+;806,961;45,422;67,132;0;67,132
02/06/2025 02:15;NORD;-47,033;-;-808,612;1.128,48;219,038;0;219,038
02/06/2025 02:15;SUD;108,737;+;808,612;44,012;63,99;0;63,99
02/06/2025 02:30;NORD;-9,216;-;-801,628;1.089,86;206,546;0;206,546
02/06/2025 02:30;SUD;36,391;+;801,628;45,419;46,123;0;46,123
02/06/2025 02:45;NORD;-8,665;-;-815,646;1.110,70;109,862;0;109,862
02/06/2025 02:45;SUD;12,541;+;815,646;45,988;47,462;0;47,462
02/06/2025 03:00;NORD;-34,566;-;-825,74;1.119,48;265,501;0;265,501
02/06/2025 03:00;SUD;1,5;+;825,74;47,532;47,474;0;47,474
02/06/2025 03:15;NORD;-1,677;-;-827,123;1.100,05;265,223;0;265,223
02/06/2025 03:15;SUD;-8,48;-;827,123;46,555;191,55;0;191,55
02/06/2025 03:30;NORD;12,646;+;-832,821;1.104,18;52,844;0;52,844
02/06/2025 03:30;SUD;-26,338;-;832,821;46,611;190;0;190
02/06/2025 03:45;SUD;-1,377;-;810,392;46,907;217,995;0;217,995
02/06/2025 03:45;NORD;-1,827;-;-810,392;1.089,97;109,862;0;109,862
02/06/2025 04:00;NORD;10,015;+;-784,642;1.082,43;66,756;0;66,756
02/06/2025 04:00;SUD;-48,602;-;784,642;43,569;228,892;0;228,892
02/06/2025 04:15;SUD;-49,289;-;806,591;44,164;229,302;0;229,302
02/06/2025 04:15;NORD;-14,056;-;-806,591;1.096,50;262,237;0;262,237
02/06/2025 04:30;NORD;30,621;+;-867,024;1.120,41;71,001;0;71,001
02/06/2025 04:30;SUD;-88,975;-;867,024;40,914;233,198;0;233,198
02/06/2025 04:45;SUD;-85,973;-;871,301;39,715;242,963;0;242,963
02/06/2025 04:45;NORD;-12,306;-;-871,301;1.135,31;214,961;0;214,961
02/06/2025 05:00;SUD;-163,429;-;806,576;35,475;227,587;0;227,587
02/06/2025 05:00;NORD;-74,222;-;-806,576;1.079,02;210,696;0;210,696
02/06/2025 05:15;NORD;-61,726;-;-729,717;987,847;222,434;0;222,434
02/06/2025 05:15;SUD;-157,059;-;729,717;33,468;228,738;0;228,738
02/06/2025 05:30;SUD;-129,694;-;762,221;31,604;229,511;0;229,511
02/06/2025 05:30;NORD;-46,017;-;-762,221;1.056,69;219,431;0;219,431
02/06/2025 05:45;SUD;-123,381;-;735,801;28,561;224,54;0;224,54
02/06/2025 05:45;NORD;-31,851;-;-735,801;1.030,28;215,578;0;215,578
02/06/2025 06:00;SUD;-234,609;-;764,272;24,83;228,488;0;228,488
02/06/2025 06:00;NORD;-194,454;-;-764,272;1.076,42;229,669;0;229,669
02/06/2025 06:15;NORD;-112,435;-;-764,441;836,913;213,18;0;213,18
02/06/2025 06:15;SUD;-174,207;-;764,441;22,25;225,196;0;225,196
02/06/2025 06:30;NORD;-82,778;-;-738,676;920,541;217,671;0;217,671
02/06/2025 06:30;SUD;-95,105;-;738,676;21,507;228,952;0;228,952
02/06/2025 06:45;NORD;-29,014;-;-703,12;940,04;218,843;0;218,843
02/06/2025 06:45;SUD;-72,379;-;703,12;3,65;229,046;0;229,046
02/06/2025 07:00;NORD;-109,141;-;-695,989;723,504;210,733;0;210,733
02/06/2025 07:00;SUD;-202,222;-;695,989;-59,804;229,044;0;229,044
02/06/2025 07:15;NORD;-52,546;-;-636,039;636,56;214,02;0;214,02
02/06/2025 07:15;SUD;-138,794;-;636,039;-60,566;228,978;0;228,978
02/06/2025 07:30;NORD;12,254;+;-554,37;654,443;60,28;0;60,28
02/06/2025 07:30;SUD;-34,576;-;554,37;-60,001;228,6;0;228,6
02/06/2025 07:45;SUD;96,1;+;430,713;-57,503;147,322;-31,472;115,85
02/06/2025 07:45;NORD;37,787;+;-430,713;537,528;59,198;0;59,198
02/06/2025 08:00;NORD;0,892;+;-384,289;412,874;71,583;0;71,583
02/06/2025 08:00;SUD;-72,683;-;384,289;-44,35;182,56;0;182,56
02/06/2025 08:15;NORD;-5,838;-;-280,679;208,798;202,491;0;202,491
02/06/2025 08:15;SUD;5,339;+;280,679;-40,43;69,634;0;69,634
02/06/2025 08:30;SUD;71,24;+;173,21;-35,424;63,205;0;63,205
02/06/2025 08:30;NORD;43,874;+;-173,21;186,317;31,962;0;31,962
02/06/2025 08:45;SUD;129,443;+;131,443;-38,537;66,765;0;66,765
02/06/2025 08:45;NORD;76,243;+;-131,443;304,652;24,329;0;24,329
02/06/2025 09:00;NORD;-54,384;-;-17,39;105,663;225,16;0;225,16
02/06/2025 09:00;SUD;38,037;+;17,39;-63,437;70,214;0;70,214
02/06/2025 09:15;NORD;-69,235;-;50,349;30,913;219,07;0;219,07
02/06/2025 09:15;SUD;84,279;+;-50,349;-66,925;27,002;0;27,002
02/06/2025 09:30;SUD;150,358;+;-139,262;-62,434;41,814;0;41,814
02/06/2025 09:30;NORD;27,665;+;139,262;39,604;25,634;0;25,634
02/06/2025 09:45;SUD;142,184;+;-175,115;-59,543;9,105;0;9,105
02/06/2025 09:45;NORD;-22,95;-;175,115;21,638;266,504;0;266,504
02/06/2025 10:00;NORD;-83,735;-;270,454;-2,294;249,623;0;249,623
02/06/2025 10:00;SUD;6,442;+;-270,454;-51,72;0,058;0;0,058
02/06/2025 10:15;NORD;-198,208;-;378,245;-152,854;208,754;0;208,754
02/06/2025 10:15;SUD;61,587;+;-378,245;-47,5;0;0;0
02/06/2025 10:30;SUD;80,129;+;-411,452;-44,819;0;0;0
02/06/2025 10:30;NORD;-80,203;-;411,452;-130,854;201,982;0;201,982
02/06/2025 10:45;SUD;175,781;+;-469,144;-42,651;0;0;0
02/06/2025 10:45;NORD;-17,248;-;469,144;-83,59;196,1;0;196,1
02/06/2025 11:00;NORD;-19,748;-;553,93;-115,498;288,516;0;288,516
02/06/2025 11:00;SUD;139,647;+;-553,93;-28,657;114,99;-64,99;50
02/06/2025 11:15;NORD;-2,608;-;578,788;-131,177;299,1;0;299,1
02/06/2025 11:15;SUD;159,557;+;-578,788;-28,04;112,354;-62,354;50
02/06/2025 11:30;SUD;188,464;+;-609,431;-27,692;47,462;0;47,462
02/06/2025 11:30;NORD;-7,786;-;609,431;-143,727;288,521;0;288,521
02/06/2025 11:45;SUD;217,094;+;-654,002;-28,624;47,462;0;47,462
02/06/2025 11:45;NORD;28,581;+;654,002;-174,371;0;0;0
02/06/2025 12:00;NORD;84,649;+;708,67;-338,503;0,01;0;0,01
02/06/2025 12:00;SUD;174,693;+;-708,67;-40,386;47,462;-27,462;20
02/06/2025 12:15;NORD;120,012;+;724,036;-265,931;4,558;0;4,558
02/06/2025 12:15;SUD;205,237;+;-724,036;-37,827;22,174;-2,174;20
02/06/2025 12:30;SUD;256,446;+;-682,494;-37,488;10,321;0;10,321
02/06/2025 12:30;NORD;94,953;+;682,494;-202,12;2,887;0;2,887
02/06/2025 12:45;SUD;273,99;+;-691,78;-37,883;9,992;0;9,992
02/06/2025 12:45;NORD;116,725;+;691,78;-212,765;5,325;0;5,325
02/06/2025 13:00;NORD;134,434;+;743,506;-233,845;2,089;0;2,089
02/06/2025 13:00;SUD;119,928;+;-743,506;-35,205;9,408;0;9,408
02/06/2025 13:15;NORD;153,527;+;768,933;-217,573;0,409;0;0,409
02/06/2025 13:15;SUD;135,907;+;-768,933;-33,443;8,935;0;8,935
02/06/2025 13:30;SUD;207,607;+;-791,38;-34,241;8,21;0;8,21
02/06/2025 13:30;NORD;118,737;+;791,38;-226,883;6,407;0;6,407
02/06/2025 13:45;SUD;247,083;+;-753,347;-35,472;5,148;0;5,148
02/06/2025 13:45;NORD;110,069;+;753,347;-182,542;7,223;0;7,223
02/06/2025 14:00;NORD;135,862;+;743,401;-285,435;3,033;0;3,033
02/06/2025 14:00;SUD;216,815;+;-743,401;-46,784;5,508;0;5,508
02/06/2025 14:15;NORD;159,25;+;744,93;-340,495;3,751;0;3,751
02/06/2025 14:15;SUD;221,145;+;-744,93;-49,755;4,955;0;4,955
02/06/2025 14:30;SUD;174,892;+;-725,715;-49,962;4,984;0;4,984
02/06/2025 14:30;NORD;114,687;+;725,715;-368,358;0,259;0;0,259
02/06/2025 14:45;SUD;200,4;+;-725,036;-52,06;4,987;0;4,987
02/06/2025 14:45;NORD;62,843;+;725,036;-385,737;0;0;0
02/06/2025 15:00;NORD;163,366;+;686,593;-177,574;3,277;0;3,277
02/06/2025 15:00;SUD;303,419;+;-686,593;-50,997;4,722;0;4,722
02/06/2025 15:15;NORD;25,745;+;690,724;-200,994;0,656;0;0,656
02/06/2025 15:15;SUD;305,67;+;-690,724;-51,982;5,393;0;5,393
02/06/2025 15:30;SUD;201,698;+;-757,189;-54,365;8,973;0;8,973
02/06/2025 15:30;NORD;-11,763;-;757,189;-298,816;290,56;0;290,56
02/06/2025 15:45;SUD;162,726;+;-715,683;-56,856;9,455;0;9,455
02/06/2025 15:45;NORD;-51,076;-;715,683;-252,859;299,1;0;299,1
02/06/2025 16:00;NORD;59,451;+;629,997;-19,886;0,824;0;0,824
02/06/2025 16:00;SUD;367,097;+;-629,997;-54,952;7,173;0;7,173
02/06/2025 16:15;NORD;9,002;+;535,954;55,113;1,144;0;1,144
02/06/2025 16:15;SUD;289,977;+;-535,954;-58,222;6,548;0;6,548
02/06/2025 16:30;SUD;206,716;+;-462,983;-63,242;7,353;0;7,353
02/06/2025 16:30;NORD;-60,031;-;462,983;66,713;299,1;0;299,1
02/06/2025 16:45;SUD;154,494;+;-397,227;-74,247;7,978;0;7,978
02/06/2025 16:45;NORD;-31,406;-;397,227;93,771;299,1;0;299,1
02/06/2025 17:00;NORD;45,478;+;268,911;266,555;18,69;0;18,69
02/06/2025 17:00;SUD;288,068;+;-268,911;-130,97;10,92;0;10,92
02/06/2025 17:15;NORD;38,991;+;242,96;291,588;15,595;0;15,595
02/06/2025 17:15;SUD;247,888;+;-242,96;-146,525;9,631;0;9,631
02/06/2025 17:30;SUD;199,113;+;-257,901;-150,508;18,972;0;18,972
02/06/2025 17:30;NORD;-55,935;-;257,901;288,751;300,996;0;300,996
02/06/2025 17:45;SUD;69,756;+;-212,425;-161,316;72,469;0;72,469
02/06/2025 17:45;NORD;-67,703;-;212,425;342,514;300,883;0;300,883
02/06/2025 18:00;NORD;-11,839;-;68,562;556,206;232,084;0;232,084
02/06/2025 18:00;SUD;233,339;+;-68,562;-213,739;81,199;0;81,199
02/06/2025 18:15;NORD;-17,425;-;-80,501;637,66;245,281;0;245,281
02/06/2025 18:15;SUD;128,297;+;80,501;-223,449;76,887;0;76,887
02/06/2025 18:30;SUD;62,482;+;198,802;-223,53;83,071;0;83,071
02/06/2025 18:30;NORD;-80,936;-;-198,802;612,23;359,205;0;359,205
02/06/2025 18:45;SUD;-151,362;-;298,624;-221,329;186,446;0;186,446
